-0.039781,0.15227,0.34406,0.4323,0.51515,0.60202,0.6085,0.62146,0.63902,0.66064,0.68672,0.59469,0.50354,0.413,0.32223,-0.28477,-0.12308,-0.077816,-0.056396,-0.045293,-0.039781
-0.9023,-0.90846,-0.93603,-1.0023,-1.0875,-1.1997,-1.041,-0.90223,-0.77573,-0.65882,-0.55106,-0.43046,-0.31738,-0.21207,-0.11726,-0.06692,-0.2455,-0.41758,-0.58275,-0.74316,-0.9023
-1.0838,-1.2055,-1.342,-1.3295,-1.311,-1.2951,-1.2721,-1.2467,-1.2187,-1.1888,-1.1582,-1.1617,-1.1762,-1.2046,-1.2485,-0.75199,-0.93601,-1.0053,-1.048,-1.0738,-1.0838
-1.5872,-1.5089,-1.4029,-1.266,-1.0916,-0.85986,-1.0628,-1.2126,-1.3254,-1.4077,-1.4626,-1.6413,-1.7946,-1.926,-2.0361,-2.112,-2.0601,-1.9784,-1.8719,-1.7418,-1.5872
-1.6509,-1.516,-1.3765,-1.3408,-1.3187,-1.3024,-1.273,-1.2376,-1.1973,-1.1529,-1.1051,-1.0953,-1.0969,-1.1166,-1.161,-1.2386,-1.3368,-1.4247,-1.5049,-1.5791,-1.6509
-1.6774,-1.6673,-1.6322,-1.5935,-1.5392,-1.4578,-1.522,-1.558,-1.5745,-1.5763,-1.5664,-1.5734,-1.5597,-1.5299,-1.4899,-1.4643,-1.5662,-1.6362,-1.6766,-1.6898,-1.6774
2.6761,2.6761,2.6761,2.5925,2.5029,2.4096,2.376,2.3333,2.2818,2.2214,2.1515,2.2498,2.3555,2.4702,2.5946,2.6761,2.6761,2.6761,2.6761,2.6761,2.6761
