-0.028506,0.063203,0.15423,0.24548,0.3381,0.43359,0.39873,0.36942,0.34616,0.32963,0.32066,0.21126,0.10558,0.0014523,-0.10262,-0.2077,-0.19047,-0.16587,-0.13463,-0.097617,-0.055754
-1.5987,-1.6211,-1.6405,-1.6576,-1.6732,-1.6879,-1.6409,-1.5972,-1.5569,-1.5201,-1.4868,-1.4689,-1.4522,-1.4362,-1.4207,-1.4056,-1.4426,-1.4851,-1.5334,-1.5876,-1.6474
-0.51714,-0.47441,-0.43629,-0.4021,-0.37113,-0.34257,-0.31318,-0.28297,-0.25266,-0.22296,-0.19437,-0.19696,-0.19905,-0.201,-0.20307,-0.20543,-0.25468,-0.3084,-0.36575,-0.42546,-0.48581
-2.0507,-1.9526,-1.8454,-1.7286,-1.6012,-1.461,-1.446,-1.4185,-1.3781,-1.3246,-1.2571,-1.4029,-1.5318,-1.6469,-1.7502,-1.8425,-1.9086,-1.963,-2.0051,-2.0344,-2.0505
-0.94299,-0.90553,-0.87451,-0.8487,-0.82701,-0.8084,-0.77774,-0.74619,-0.71428,-0.68246,-0.65121,-0.65589,-0.66157,-0.66866,-0.6774,-0.68786,-0.74443,-0.80288,-0.86223,-0.92133,-0.97885
-1.5893,-1.5992,-1.6008,-1.5947,-1.5813,-1.5606,-1.5412,-1.52,-1.4975,-1.4743,-1.4507,-1.4617,-1.4644,-1.4593,-1.4463,-1.4253,-1.4588,-1.496,-1.5362,-1.578,-1.6201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
